,file_name,rw,Al2O3_Al1_Biso,Al2O3_Al2_Biso,Al2O3_Al3_Biso,Al2O3_O1_Biso,Al2O3_a,Al2O3_c,Al2O3_delta2,Al2O3_psize,Al2O3_scale,NiO_Ni0_Biso,NiO_O1_Biso,NiO_a,NiO_delta2,NiO_psize,NiO_scale,Ni_Ni0_Biso,Ni_O1_Biso,Ni_a,Ni_delta2,Ni_psize,Ni_scale
205,azint_UC1_Al2O3_2_0002_scan0166_pilatus_rm_NiO,0.34504561,0.527330969,3.22957047,1.40574611,1.84557153,5.65329304,7.84592511,2.71061353,54.9103403,0.300715806,,,,,,,1.27194558,,3.55061628,3.92584211,36.5047059,0.17534842
206,azint_UC1_Al2O3_2_0002_scan0167_pilatus_rm_NiO,0.34511202,0.556252728,3.0549645,1.37945582,1.86803239,5.65260059,7.84596473,2.73132953,55.3533948,0.297830373,,,,,,,1.2734684,,3.55051691,3.79287015,36.4573189,0.176650307
207,azint_UC1_Al2O3_2_0002_scan0168_pilatus_rm_NiO,0.34900361,0.562793217,2.97087642,1.2225367,1.93923589,5.65270956,7.84527447,2.74743323,55.4828748,0.29539598,,,,,,,1.27143932,,3.55048015,3.76903767,36.2341898,0.178578224
208,azint_UC1_Al2O3_2_0002_scan0169_pilatus_rm_NiO,0.34757672,0.544752977,3.10642427,1.36106294,1.85053913,5.65347948,7.84443732,2.75038297,55.2199863,0.296750237,,,,,,,1.2761019,,3.55058004,3.84392092,36.2807829,0.177912162
209,azint_UC1_Al2O3_2_0002_scan0170_pilatus_rm_NiO,0.34599117,0.55965561,3.34631945,1.35119807,1.82777788,5.65319756,7.84456936,2.70304955,55.0089865,0.300189957,,,,,,,1.27105149,,3.55034515,3.80190143,36.3765452,0.17707761
210,azint_UC1_Al2O3_2_0002_scan0171_pilatus_rm_NiO,0.34614212,0.566333657,3.35533726,1.35221568,1.84640382,5.65243218,7.84617704,2.74072359,55.0702775,0.299171721,,,,,,,1.27749496,,3.55080325,3.76538087,36.3102873,0.178419993
211,azint_UC1_Al2O3_2_0002_scan0172_pilatus_rm_NiO,0.34657755,0.549188915,3.2566265,1.3662274,1.85341134,5.65327576,7.84459634,2.72562507,55.1661055,0.299618518,,,,,,,1.2767131,,3.55051504,3.76357977,36.4766591,0.177670937
212,azint_UC1_Al2O3_2_0002_scan0173_pilatus_rm_NiO,0.3462745,0.572018411,3.46674012,1.41575486,1.81318032,5.65252038,7.84651606,2.71399787,54.8076952,0.301961896,,,,,,,1.27379737,,3.55076106,3.79159179,36.4984386,0.177109698
213,azint_UC1_Al2O3_2_0002_scan0174_pilatus_rm_NiO,0.34759524,0.56682301,3.38420667,1.37665856,1.85014038,5.65272533,7.84628837,2.74725846,55.1257207,0.300603564,,,,,,,1.27830174,,3.55075129,3.77562744,36.4309717,0.178122876
214,azint_UC1_Al2O3_2_0002_scan0175_pilatus_rm_NiO,0.34421539,0.545312691,3.37548448,1.4086597,1.84197899,5.65267863,7.8474478,2.70547602,54.6865459,0.302610236,,,,,,,1.27678448,,3.55063893,3.84480473,36.4700412,0.177843657
215,azint_UC1_Al2O3_2_0002_scan0176_pilatus_rm_NiO,0.34663519,0.566565351,3.37537855,1.32241055,1.84858057,5.65301622,7.84579348,2.72963652,55.0314924,0.300125588,,,,,,,1.27524473,,3.55070827,3.82537502,36.4501313,0.177663616
216,azint_UC1_Al2O3_2_0002_scan0177_pilatus_rm_NiO,0.34662576,0.533135592,3.37017964,1.42093754,1.80153395,5.65345279,7.84441119,2.70303116,54.8794842,0.301341057,,,,,,,1.27182219,,3.55076465,3.80630328,36.5849258,0.176197038
217,azint_UC1_Al2O3_2_0002_scan0178_pilatus_rm_NiO,0.34618498,0.558278036,3.09587911,1.3631786,1.85296179,5.65291045,7.84549964,2.72089642,54.8661859,0.298426045,,,,,,,1.28718421,,3.55041583,3.84264316,36.5394675,0.177786255
218,azint_UC1_Al2O3_2_0002_scan0179_pilatus_rm_NiO,0.34749552,0.536399159,3.06757005,1.39306607,1.87045855,5.65292856,7.84628374,2.73220831,54.9698736,0.298806914,,,,,,,1.2735593,,3.55040484,3.79413822,36.4658031,0.177807497
219,azint_UC1_Al2O3_2_0002_scan0180_pilatus_rm_NiO,0.34671645,0.573660564,3.17376797,1.24452853,1.91280767,5.65228822,7.84652642,2.73180955,55.3568861,0.296975511,,,,,,,1.27004841,,3.55074019,3.79413773,36.61282,0.177597537
220,azint_UC1_Al2O3_2_0002_scan0181_pilatus_rm_NiO,0.34723451,0.54379542,3.06827883,1.35689006,1.84777683,5.65283206,7.84624728,2.75894694,55.6999248,0.295492165,,,,,,,1.2793678,,3.55085498,3.81132327,36.4647885,0.179332559
221,azint_UC1_Al2O3_2_0002_scan0182_pilatus_rm_NiO,0.34730613,0.558186392,3.13466307,1.22361805,1.93977259,5.65377636,7.84394044,2.74893806,55.9024099,0.297049661,,,,,,,1.27804414,,3.55071706,3.76713858,36.4916916,0.178364498
222,azint_UC1_Al2O3_2_0002_scan0183_pilatus_rm_NiO,0.34786511,0.58299185,3.49905273,1.33902815,1.82948394,5.65243968,7.8471411,2.76093258,55.2948233,0.298413713,,,,,,,1.26600323,,3.55081147,3.80329255,36.430862,0.178872605
223,azint_UC1_Al2O3_2_0002_scan0184_pilatus_rm_Al2O3,0.93204507,,,,,,,,,,1.7159713,0.284860659,4.34165059,4.02938363,15.6026743,0.244176232,1.49577267,,3.30522312,5.59552751e-05,28.8715464,0.182048126
224,azint_UC1_Al2O3_2_0002_scan0185_pilatus_rm_NiO,0.34462318,0.548451957,3.60548064,1.33927334,1.77983271,5.65295343,7.84473053,2.67460988,54.7815906,0.300939561,,,,,,,1.2727577,,3.55087394,3.80638129,36.6269297,0.17696669
225,azint_UC1_Al2O3_2_0002_scan0186_pilatus_rm_NiO,0.34435989,0.554636383,3.41969152,1.40221912,1.8018333,5.65295093,7.84546911,2.72208782,54.9996168,0.300878445,,,,,,,1.26960317,,3.5506717,3.85608762,36.6499828,0.177260784
226,azint_UC1_Al2O3_2_0002_scan0187_pilatus_rm_NiO,0.34287989,0.569560076,3.61874133,1.44056414,1.74179161,5.65283506,7.8447823,2.70274894,54.9383444,0.301769566,,,,,,,1.26653471,,3.55067286,3.76669297,36.6569254,0.17761483
227,azint_UC1_Al2O3_2_0002_scan0188_pilatus_rm_NiO,0.34314056,0.570084822,3.17249118,1.24956249,1.91482318,5.65274012,7.84448753,2.72468468,55.1450463,0.299371874,,,,,,,1.27200949,,3.55052383,3.9173651,36.8274805,0.176692284
228,azint_UC1_Al2O3_2_0002_scan0189_pilatus_rm_NiO,0.34221502,0.551272504,3.04859376,1.23736063,1.91898018,5.6530903,7.84484251,2.71228382,55.3338812,0.298027665,,,,,,,1.26428508,,3.55064634,3.80971395,36.791941,0.177111858
229,azint_UC1_Al2O3_2_0002_scan0190_pilatus_rm_NiO,0.34368186,0.561206972,3.45351642,1.35351396,1.83771796,5.65303935,7.84429506,2.72971633,54.9734343,0.301913129,,,,,,,1.26840067,,3.55053346,3.80151991,36.5870847,0.177816424
230,azint_UC1_Al2O3_2_0002_scan0191_pilatus_rm_NiO,0.34730069,0.571980022,3.50693084,1.31535473,1.8104765,5.65337265,7.84370586,2.75351422,55.7541676,0.297682714,,,,,,,1.28225496,,3.55093058,3.82649063,36.6927996,0.179542956
231,azint_UC1_Al2O3_2_0002_scan0192_pilatus_rm_NiO,0.34190526,0.521425685,3.12130725,1.40113111,1.84419487,5.6525928,7.84588449,2.69253864,55.0469408,0.299098601,,,,,,,1.27708389,,3.55060866,3.84033091,36.8474066,0.177237512
232,azint_UC1_Al2O3_2_0002_scan0193_pilatus_rm_NiO,0.34607384,0.547170903,3.38783387,1.34648354,1.78324984,5.65318369,7.84403331,2.7054519,55.301437,0.297415093,,,,,,,1.27080008,,3.55052906,3.83875248,36.6920874,0.178061482
233,azint_UC1_Al2O3_2_0002_scan0194_pilatus_rm_NiO,0.34406284,0.575939583,3.4473766,1.329954,1.83226165,5.65244912,7.8468112,2.74173324,55.0298477,0.298695432,,,,,,,1.26656828,,3.55072029,3.82973285,36.6719383,0.178433729
234,azint_UC1_Al2O3_2_0002_scan0195_pilatus_rm_NiO,0.34728309,0.553877767,3.31475281,1.37607747,1.84796992,5.65266428,7.84565215,2.71514307,55.1339268,0.300018064,,,,,,,1.2621876,,3.55067757,3.76566887,36.5210922,0.178560709
235,azint_UC1_Al2O3_2_0002_scan0196_pilatus_rm_NiO,0.34179435,0.554466853,3.47068802,1.36574042,1.84995771,5.6532405,7.84538534,2.69903699,54.7950251,0.302862332,,,,,,,1.26806622,,3.55081218,3.82725215,36.8781676,0.177046246
236,azint_UC1_Al2O3_2_0002_scan0197_pilatus_rm_NiO,0.3437703,0.52564734,3.06665722,1.37564211,1.84762555,5.65299912,7.84494944,2.7059008,55.2000831,0.297300962,,,,,,,1.27954602,,3.55072621,3.89367859,36.8533935,0.177821799
237,azint_UC1_Al2O3_2_0002_scan0198_pilatus_rm_NiO,0.34317086,0.508663964,2.94832551,1.39091697,1.85452837,5.65309475,7.84520298,2.70860143,55.2071859,0.297073242,,,,,,,1.2679148,,3.55058669,3.78800226,36.7240379,0.178034164
238,azint_UC1_Al2O3_2_0002_scan0199_pilatus_rm_NiO,0.34353556,0.562137346,3.22793148,1.34701345,1.84745023,5.65260199,7.8452108,2.72385546,55.2028492,0.298995202,,,,,,,1.2656271,,3.55049047,3.82027178,36.7014429,0.178919063
239,azint_UC1_Al2O3_2_0002_scan0200_pilatus_rm_NiO,0.34359477,0.55605338,3.23848848,1.36621856,1.85220572,5.65292403,7.84538997,2.74493118,55.3445898,0.29869981,,,,,,,1.27500226,,3.55085532,3.89852171,36.7760042,0.178602867
240,azint_UC1_Al2O3_2_0002_scan0201_pilatus_rm_NiO,0.34236333,0.550070812,3.35335699,1.38635049,1.84427405,5.65296858,7.8450502,2.66862922,54.8186077,0.303659646,,,,,,,1.26513217,,3.55088233,3.78673083,36.9736567,0.177540315
241,azint_UC1_Al2O3_2_0002_scan0202_pilatus_rm_NiO,0.34136417,0.540970615,3.07271828,1.29041613,1.89152587,5.65255341,7.84518093,2.65154716,54.7410099,0.299781426,,,,,,,1.25695092,,3.55086464,3.78376255,36.890641,0.176583759
242,azint_UC1_Al2O3_2_0002_scan0203_pilatus_rm_NiO,0.34396406,0.558981221,3.14576286,1.28523029,1.89847399,5.65251504,7.84628109,2.73584905,55.3112595,0.297666392,,,,,,,1.27481724,,3.55048952,3.7702587,36.7688873,0.179575897
243,azint_UC1_Al2O3_2_0002_scan0204_pilatus_rm_NiO,0.34437356,0.546016608,3.07830465,1.36016386,1.86807353,5.65244391,7.84664746,2.75120588,55.5378573,0.295932815,,,,,,,1.27215311,,3.55071334,3.76052979,36.8316074,0.178966547
244,azint_UC1_Al2O3_2_0002_scan0205_pilatus_rm_NiO,0.3432416,0.547540478,3.3681694,1.34749147,1.82865989,5.65281618,7.8447715,2.731615,54.9627105,0.300756816,,,,,,,1.26847926,,3.55076815,3.73691687,36.8277916,0.178772687
245,azint_UC1_Al2O3_2_0002_scan0206_pilatus_rm_NiO,0.34892381,0.542345606,3.40201793,1.3700645,1.80506335,5.65328419,7.84427114,2.74468733,55.7204236,0.297062625,,,,,,,1.27406284,,3.5508468,3.73795627,36.7166963,0.180605244
246,azint_UC1_Al2O3_2_0002_scan0207_pilatus_rm_NiO,0.34528413,0.542095348,3.33327988,1.40958509,1.78818395,5.65284408,7.84627275,2.74299033,55.5383456,0.296850093,,,,,,,1.2744047,,3.55060096,3.82566516,36.7122421,0.179929198
247,azint_UC1_Al2O3_2_0002_scan0208_pilatus_rm_NiO,0.34530667,0.547383302,3.17932489,1.3792306,1.81251268,5.65302091,7.84595182,2.73347375,55.5375393,0.296344264,,,,,,,1.27457231,,3.55065797,3.80326571,36.7995783,0.179891134
248,azint_UC1_Al2O3_2_0002_scan0209_pilatus_rm_NiO,0.34282839,0.548460611,3.24715226,1.33712116,1.84430319,5.65333869,7.84440037,2.70867646,55.347287,0.298484476,,,,,,,1.26183792,,3.55073713,3.8510337,36.8717726,0.17853108
249,azint_UC1_Al2O3_2_0002_scan0210_pilatus_rm_NiO,0.34654364,0.570831108,3.09024776,1.18950725,1.96652499,5.65284589,7.84513273,2.75118887,55.6313777,0.297695197,,,,,,,1.27682994,,3.55094258,3.84089252,37.0351328,0.178168235
250,azint_UC1_Al2O3_2_0002_scan0211_pilatus_rm_NiO,0.31531366,0.446767211,2.66951916,1.33411805,1.70470334,5.64378095,7.83729317,2.59163872,54.0236358,0.302531329,,,,,,,1.05767164,,3.5420399,3.78010338,36.1966385,0.191261443
251,azint_UC1_Al2O3_2_0002_scan0212_pilatus_rm_NiO,0.33087413,0.50518127,2.89573975,1.36234292,1.77790395,5.64932702,7.83978003,2.66082426,54.7483376,0.301928103,,,,,,,1.17976519,,3.54660283,3.88987478,36.6495851,0.18397178
252,azint_UC1_Al2O3_2_0002_scan0213_pilatus_rm_NiO,0.33691082,0.54167551,3.35245206,1.3302882,1.76209752,5.64916658,7.84158878,2.7110922,54.8735436,0.302278819,,,,,,,1.19276552,,3.54741706,3.75400308,36.5990788,0.183602002
253,azint_UC1_Al2O3_2_0002_scan0214_pilatus_rm_NiO,0.33560546,0.534118053,3.19386301,1.3103958,1.80612144,5.65042822,7.84046164,2.69146734,54.9967913,0.3021532,,,,,,,1.20597502,,3.54785207,3.8440182,36.7181948,0.182273316
254,azint_UC1_Al2O3_2_0002_scan0215_pilatus_rm_NiO,0.3351874,0.543952572,3.11413468,1.2694444,1.8453705,5.6503234,7.84249919,2.71532657,55.1254211,0.300032408,,,,,,,1.19904932,,3.54796152,3.81754176,36.7357232,0.180404407
255,azint_UC1_Al2O3_2_0002_scan0216_pilatus_rm_NiO,0.33883342,0.544344274,3.3416289,1.37544145,1.78139259,5.65097629,7.84360657,2.69933465,54.7827585,0.303103905,,,,,,,1.22383014,,3.54842052,3.80311689,36.8563041,0.180039112
256,azint_UC1_Al2O3_2_0003_scan0001_pilatus_rm_NiO,0.33522841,0.551365275,3.44540243,1.32363017,1.77758965,5.65117006,7.84411729,2.70399452,55.7853262,0.30399013,,,,,,,1.24132989,,3.55168509,3.83268293,37.4925682,0.176133844
257,azint_UC1_Al2O3_2_0003_scan0002_pilatus_rm_NiO,0.33398919,0.543579212,3.16553325,1.30544746,1.78874835,5.65078025,7.84463719,2.69275212,56.2594869,0.306097557,,,,,,,1.24026948,,3.55230555,3.83289496,38.3189536,0.176106075
258,azint_UC1_Al2O3_2_0003_scan0003_pilatus_rm_NiO,0.33253997,0.568115441,3.60536174,1.27252026,1.7590406,5.65081266,7.84358452,2.67671877,56.7554792,0.308526547,,,,,,,1.24368126,,3.55278734,3.80150104,38.6292859,0.17742527
259,azint_UC1_Al2O3_2_0003_scan0004_pilatus_rm_NiO,0.33124197,0.521192341,3.44857699,1.32179325,1.74062991,5.65149048,7.84354586,2.67533792,57.132365,0.307619125,,,,,,,1.24790797,,3.55269281,3.82474759,38.8009966,0.177501898
260,azint_UC1_Al2O3_2_0003_scan0005_pilatus_rm_NiO,0.32878333,0.544411461,3.1883564,1.28081173,1.84038258,5.6508755,7.84410521,2.6226574,56.6618445,0.311803776,,,,,,,1.24496322,,3.55270951,3.78278737,39.0351276,0.177302446
261,azint_UC1_Al2O3_2_0003_scan0006_pilatus_rm_NiO,0.33160265,0.534722938,3.39853856,1.29729862,1.74473091,5.65097604,7.84400116,2.63063665,56.5195757,0.310944354,,,,,,,1.24343655,,3.55273215,3.85781681,39.2504898,0.177013518
262,azint_UC1_Al2O3_2_0003_scan0007_pilatus_rm_NiO,0.32855518,0.585302541,3.21347562,1.15048914,1.86899885,5.65086833,7.84442326,2.70313095,57.3046374,0.309313827,,,,,,,1.23165307,,3.55275335,3.8045034,39.3246834,0.177928603
263,azint_UC1_Al2O3_2_0003_scan0008_pilatus_rm_NiO,0.3277775,0.565388066,3.40175477,1.27149314,1.77387921,5.6501615,7.84578301,2.67085201,57.1027637,0.311426827,,,,,,,1.23249572,,3.55296105,3.75231143,39.5854003,0.178617889
264,azint_UC1_Al2O3_2_0003_scan0009_pilatus_rm_NiO,0.32886969,0.542075187,3.21117377,1.30853005,1.77388343,5.6509505,7.84428197,2.64360511,57.340164,0.310776933,,,,,,,1.2485978,,3.55292457,3.75623979,39.7727833,0.179182542
265,azint_UC1_Al2O3_2_0003_scan0010_pilatus_rm_NiO,0.32713271,0.547441067,3.36530675,1.21765178,1.81405568,5.65035803,7.84567843,2.66722256,57.1517283,0.311599624,,,,,,,1.23004297,,3.55292905,3.72501527,39.66533,0.179945692
266,azint_UC1_Al2O3_2_0003_scan0011_pilatus_rm_NiO,0.32676036,0.55237672,3.5984965,1.32536839,1.75983326,5.65056947,7.84513597,2.64012529,57.0614312,0.315357643,,,,,,,1.22782946,,3.55299151,3.70108983,39.8047087,0.179748554
267,azint_UC1_Al2O3_2_0003_scan0012_pilatus_rm_NiO,0.32782503,0.540836652,3.58309243,1.31925563,1.72299976,5.65104136,7.84430294,2.60183183,56.9020093,0.314703468,,,,,,,1.23943822,,3.55309394,3.73309781,39.9818436,0.179952977
268,azint_UC1_Al2O3_2_0003_scan0013_pilatus_rm_NiO,0.32669555,0.572514185,3.63575762,1.23880886,1.75615798,5.65066229,7.84475638,2.69346319,57.7108743,0.311918562,,,,,,,1.23069777,,3.55292625,3.76357604,40.2022155,0.179950562
269,azint_UC1_Al2O3_2_0003_scan0014_pilatus_rm_NiO,0.32828506,0.549520004,3.29667052,1.19070415,1.84788114,5.65073702,7.84533604,2.74050777,58.1174033,0.310144565,,,,,,,1.23277934,,3.55317599,3.76971739,40.3757698,0.180172461
270,azint_UC1_Al2O3_2_0003_scan0015_pilatus_rm_NiO,0.32746052,0.55676529,3.41435815,1.25179969,1.73951094,5.6511376,7.84353566,2.69196384,58.1751068,0.30903664,,,,,,,1.22914716,,3.55316109,3.77770869,40.2998885,0.180544874
271,azint_UC1_Al2O3_2_0003_scan0016_pilatus_rm_NiO,0.32730878,0.527657807,3.19250054,1.32339356,1.76651578,5.65082108,7.84480116,2.67102737,57.8136032,0.310454318,,,,,,,1.252033,,3.55282029,3.81161053,40.6146845,0.181035397
272,azint_UC1_Al2O3_2_0003_scan0017_pilatus_rm_NiO,0.33074259,0.55614877,3.26630011,1.29632312,1.78418655,5.65108114,7.84413686,2.74719819,59.1525058,0.307201422,,,,,,,1.24318755,,3.55304987,3.744864,40.5059072,0.182565391
273,azint_UC1_Al2O3_2_0003_scan0018_pilatus_rm_NiO,0.32726342,0.553316429,3.2742793,1.15416111,1.82825851,5.65095317,7.8445286,2.69006318,58.2594523,0.308955061,,,,,,,1.24492535,,3.55324988,3.80028122,40.7488464,0.181468245
274,azint_UC1_Al2O3_2_0003_scan0019_pilatus_rm_NiO,0.3243674,0.554015478,3.55265356,1.31769232,1.73494754,5.65090678,7.84497679,2.64040159,57.6805571,0.314493217,,,,,,,1.23047249,,3.55313917,3.72839493,40.7383655,0.180893893
275,azint_UC1_Al2O3_2_0003_scan0020_pilatus_rm_NiO,0.32554063,0.551561633,3.32486012,1.32041891,1.72494965,5.65124002,7.84507839,2.6735973,58.2222964,0.310736941,,,,,,,1.24049362,,3.5532409,3.75619544,41.041004,0.181095
276,azint_UC1_Al2O3_2_0003_scan0021_pilatus_rm_NiO,0.3225331,0.54273816,3.58544461,1.27471149,1.72924615,5.65052831,7.84609262,2.63111734,57.7056639,0.31350357,,,,,,,1.2331876,,3.55349493,3.81508647,41.0429311,0.180591682
277,azint_UC1_Al2O3_2_0003_scan0022_pilatus_rm_NiO,0.32481423,0.543600527,3.44261177,1.27012861,1.72765427,5.65131222,7.84431791,2.68767043,58.5144535,0.309702129,,,,,,,1.2480028,,3.55338205,3.80638535,41.048271,0.182041781
278,azint_UC1_Al2O3_2_0003_scan0023_pilatus_rm_NiO,0.32265615,0.541119171,3.63793321,1.31277496,1.74507592,5.65112947,7.8443486,2.63010938,57.90293,0.316100853,,,,,,,1.22926051,,3.55354455,3.75401413,41.2893982,0.18048153
279,azint_UC1_Al2O3_2_0003_scan0024_pilatus_rm_NiO,0.32355228,0.532363322,3.45005663,1.37648133,1.67789679,5.65116184,7.84432834,2.65036127,58.1816444,0.312170615,,,,,,,1.22848887,,3.55342664,3.70162873,41.1654598,0.181909906
280,azint_UC1_Al2O3_2_0003_scan0025_pilatus_rm_NiO,0.32490967,0.560883188,3.28602499,1.24736792,1.79302243,5.65084931,7.84589831,2.70350444,58.3109582,0.310985175,,,,,,,1.2298625,,3.55317309,3.76490432,41.4593935,0.180498642
281,azint_UC1_Al2O3_2_0003_scan0026_pilatus_rm_NiO,0.32325228,0.54145081,3.47804143,1.33924107,1.71658326,5.65149054,7.84480172,2.65106251,58.1270697,0.313806166,,,,,,,1.23524336,,3.55322461,3.78482147,41.4521851,0.181304432
282,azint_UC1_Al2O3_2_0003_scan0027_pilatus_rm_NiO,0.3233193,0.562734817,3.33081437,1.24893166,1.77919511,5.6511826,7.84464657,2.66975995,58.4432715,0.3126967,,,,,,,1.22526534,,3.55332396,3.74029777,41.4882393,0.181083568
283,azint_UC1_Al2O3_2_0003_scan0028_pilatus_rm_NiO,0.33040802,0.53821301,3.41937719,1.31200758,1.73072816,5.6511841,7.84577276,2.72919381,59.2275694,0.307972329,,,,,,,1.24522729,,3.55345178,3.69782306,41.3423756,0.183988122
284,azint_UC1_Al2O3_2_0003_scan0029_pilatus_rm_NiO,0.32335422,0.565055095,3.46650796,1.25085863,1.75414481,5.6509154,7.84604951,2.6497206,58.2157909,0.312914703,,,,,,,1.22870355,,3.5533889,3.78936904,41.7652431,0.18071926
285,azint_UC1_Al2O3_2_0003_scan0030_pilatus_rm_NiO,0.32295669,0.54237681,3.20439014,1.25255586,1.77651225,5.6510011,7.84609446,2.67348653,58.4557485,0.310368592,,,,,,,1.24756568,,3.55352263,3.73808376,41.9498727,0.181886609
286,azint_UC1_Al2O3_2_0003_scan0031_pilatus_rm_NiO,0.327449,0.543416509,3.17812704,1.29724086,1.76212184,5.65076329,7.84627195,2.72531003,58.9820901,0.308565616,,,,,,,1.23997509,,3.55356167,3.74471327,41.7354442,0.182984237
287,azint_UC1_Al2O3_2_0003_scan0032_pilatus_rm_NiO,0.32301187,0.564549491,3.72695661,1.30565666,1.72916342,5.65085733,7.84550326,2.64894308,58.0188887,0.316894022,,,,,,,1.23086387,,3.5536325,3.73601256,41.9191376,0.181678733
288,azint_UC1_Al2O3_2_0003_scan0033_pilatus_rm_NiO,0.31957217,0.512847692,3.24070114,1.3264728,1.7698744,5.65065218,7.84578837,2.6284457,58.3125552,0.313631011,,,,,,,1.22885095,,3.55347341,3.75132228,42.1809419,0.180802701
289,azint_UC1_Al2O3_2_0003_scan0034_pilatus_rm_NiO,0.32419175,0.555812609,3.40353869,1.25905999,1.76476484,5.65100609,7.846365,2.66848792,58.5415882,0.311955474,,,,,,,1.23506932,,3.55352191,3.69566883,41.9123919,0.1825781
290,azint_UC1_Al2O3_2_0003_scan0035_pilatus_rm_NiO,0.32412069,0.540575412,3.25379867,1.26159208,1.75221785,5.65065831,7.84600993,2.70937478,58.6161144,0.310231126,,,,,,,1.24272693,,3.55345621,3.77571397,42.2047825,0.182283836
291,azint_UC1_Al2O3_2_0003_scan0036_pilatus_rm_NiO,0.32155601,0.536989821,3.27654064,1.28045966,1.74861346,5.65120156,7.84527201,2.65510861,58.3588045,0.312481971,,,,,,,1.2388159,,3.55352386,3.78983296,42.2642248,0.181337787
292,azint_UC1_Al2O3_2_0003_scan0037_pilatus_rm_NiO,0.32486384,0.566720036,3.58168133,1.2927989,1.73478171,5.65081248,7.8458546,2.70227113,59.0167579,0.312734937,,,,,,,1.2292152,,3.55357494,3.73510485,42.0988393,0.183111315
293,azint_UC1_Al2O3_2_0003_scan0038_pilatus_rm_NiO,0.31939441,0.536206689,3.62243768,1.32394147,1.71422177,5.65046053,7.84689881,2.50977156,57.1380183,0.32105546,,,,,,,1.22569585,,3.55355023,3.76542419,42.4632308,0.18033486
294,azint_UC1_Al2O3_2_0003_scan0039_pilatus_rm_NiO,0.32229953,0.555842421,3.49030834,1.28178836,1.78061261,5.65093268,7.84647208,2.67068778,58.4913093,0.316065808,,,,,,,1.23146761,,3.55374948,3.75059446,42.5026825,0.181122076
295,azint_UC1_Al2O3_2_0003_scan0040_pilatus_rm_NiO,0.32150706,0.555635901,3.62801037,1.33644222,1.70763603,5.65072652,7.84674133,2.65537926,58.2859668,0.315965029,,,,,,,1.22722575,,3.55349313,3.79825237,42.4221044,0.181853975
296,azint_UC1_Al2O3_2_0003_scan0041_pilatus_rm_NiO,0.32499189,0.532046107,3.38823161,1.2838644,1.75409957,5.65146339,7.84469936,2.7017637,59.1632357,0.311925829,,,,,,,1.24063968,,3.55358968,3.78642217,42.4719873,0.18272808
297,azint_UC1_Al2O3_2_0003_scan0042_pilatus_rm_NiO,0.3224323,0.54766636,3.28934085,1.25292024,1.79061039,5.65084127,7.84700113,2.68042993,58.6234164,0.313658441,,,,,,,1.23988089,,3.55378522,3.77868624,42.7874203,0.181499183
298,azint_UC1_Al2O3_2_0003_scan0043_pilatus_rm_NiO,0.32189321,0.561718457,3.73164963,1.22312549,1.73751738,5.65115191,7.84553355,2.67039535,58.2560567,0.315781345,,,,,,,1.23111243,,3.55365183,3.69801565,42.5826137,0.182262405
299,azint_UC1_Al2O3_2_0003_scan0044_pilatus_rm_NiO,0.3212238,0.551397574,3.62124252,1.28709922,1.73567729,5.65033042,7.84810263,2.68363898,58.3500478,0.31534111,,,,,,,1.23139596,,3.55369818,3.73349167,42.782661,0.182006803
300,azint_UC1_Al2O3_2_0003_scan0045_pilatus_rm_NiO,0.32461627,0.559303634,3.38684115,1.23668232,1.78219985,5.6517289,7.84538751,2.7403659,59.4521702,0.311701807,,,,,,,1.23023324,,3.55386934,3.7669522,42.7646582,0.182103667
301,azint_UC1_Al2O3_2_0003_scan0046_pilatus_rm_NiO,0.32303823,0.543466412,3.45437946,1.3031506,1.74642981,5.65115989,7.8462121,2.6966959,58.9353692,0.313947817,,,,,,,1.23850847,,3.55363769,3.81857768,42.8801919,0.182409148
302,azint_UC1_Al2O3_2_0003_scan0047_pilatus_rm_NiO,0.32346453,0.533872056,3.50765928,1.37887709,1.69178281,5.65097364,7.84755799,2.68199363,58.7583214,0.314270693,,,,,,,1.23643933,,3.55366573,3.73258028,42.7827265,0.183030089
303,azint_UC1_Al2O3_2_0003_scan0048_pilatus_rm_NiO,0.32133132,0.531442922,3.55624946,1.3051718,1.7126283,5.65119249,7.8454527,2.6625453,58.7718558,0.314435068,,,,,,,1.22827345,,3.55366454,3.73415776,42.8452627,0.182175241
304,azint_UC1_Al2O3_2_0003_scan0049_pilatus_rm_NiO,0.32453356,0.553719037,3.2673726,1.25900377,1.77984445,5.65083458,7.84680061,2.71365832,59.286433,0.311150854,,,,,,,1.23431947,,3.55365842,3.77966446,42.9025545,0.182731373
305,azint_UC1_Al2O3_2_0003_scan0050_pilatus_rm_NiO,0.31946307,0.539895677,3.6583528,1.27868571,1.72814871,5.65110209,7.84443499,2.65787185,58.9709474,0.315825199,,,,,,,1.22519909,,3.55369117,3.72680097,43.1418857,0.181874328
306,azint_UC1_Al2O3_2_0003_scan0051_pilatus_rm_NiO,0.32401085,0.513063698,3.27982714,1.33899724,1.72903869,5.65109746,7.84700625,2.72309639,59.6237168,0.310991824,,,,,,,1.22931618,,3.55383383,3.71851234,42.8644091,0.183124952
307,azint_UC1_Al2O3_2_0003_scan0052_pilatus_rm_NiO,0.31984237,0.527799023,3.47113087,1.25122842,1.77235678,5.65103186,7.84572417,2.68069253,59.1564272,0.31455653,,,,,,,1.21943916,,3.55371678,3.75116875,43.0163141,0.181809466
